Timestamp,NodeID,Status,ObjectType,Lane,DurationSeconds,Proximity,Snapshot
2026-09-04 21:17:53,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556673_STALLED_CAR.jpg
2026-09-04 21:17:56,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.03,CLOSE,incident_1788556676_STALLED_CAR.jpg
2026-09-04 21:17:59,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.9,CLOSE,incident_1788556679_STALLED_CAR.jpg
2026-09-04 21:18:03,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.8,CLOSE,incident_1788556683_STALLED_CAR.jpg
2026-09-04 21:18:06,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.5,CLOSE,incident_1788556686_STALLED_CAR.jpg
2026-09-04 21:18:09,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,11.27,CLOSE,incident_1788556689_STALLED_CAR.jpg
2026-09-04 21:18:12,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,13.1,CLOSE,incident_1788556692_STALLED_CAR.jpg
2026-09-04 21:18:20,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.53,CLOSE,incident_1788556700_STALLED_CAR.jpg
2026-09-04 21:18:24,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556704_STALLED_CAR.jpg
2026-09-04 21:18:30,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.33,CLOSE,incident_1788556710_STALLED_CAR.jpg
2026-09-04 21:18:34,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556714_STALLED_CAR.jpg
2026-09-04 21:18:37,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.4,CLOSE,incident_1788556717_STALLED_CAR.jpg
2026-09-04 21:18:40,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.27,CLOSE,incident_1788556720_STALLED_CAR.jpg
2026-09-04 21:18:43,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.07,CLOSE,incident_1788556723_STALLED_CAR.jpg
2026-09-04 21:18:46,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.8,CLOSE,incident_1788556726_STALLED_CAR.jpg
2026-09-04 21:18:49,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,11.53,CLOSE,incident_1788556729_STALLED_CAR.jpg
2026-09-04 21:18:55,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,FAR,incident_1788556735_STALLED_CAR.jpg
2026-09-04 21:18:58,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.17,FAR,incident_1788556738_STALLED_CAR.jpg
2026-09-04 21:19:01,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.97,FAR,incident_1788556741_STALLED_CAR.jpg
2026-09-04 21:19:04,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.8,FAR,incident_1788556744_STALLED_CAR.jpg
2026-09-04 21:19:07,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.97,FAR,incident_1788556747_STALLED_CAR.jpg
2026-09-04 21:19:10,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.2,CLOSE,incident_1788556750_STALLED_CAR.jpg
2026-09-04 21:19:13,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.9,MEDIUM,incident_1788556753_STALLED_CAR.jpg
2026-09-04 21:19:16,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.43,CLOSE,incident_1788556756_STALLED_CAR.jpg
2026-09-04 21:19:19,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.3,CLOSE,incident_1788556759_STALLED_CAR.jpg
2026-09-04 21:19:22,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,10.2,CLOSE,incident_1788556762_STALLED_CAR.jpg
2026-09-04 21:19:25,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,12.03,CLOSE,incident_1788556765_STALLED_CAR.jpg
2026-09-04 21:19:28,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,13.77,CLOSE,incident_1788556768_STALLED_CAR.jpg
2026-09-04 21:19:31,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.73,CLOSE,incident_1788556771_STALLED_CAR.jpg
2026-09-04 21:19:34,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,11.63,CLOSE,incident_1788556774_STALLED_CAR.jpg
2026-09-04 21:19:37,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,13.5,CLOSE,incident_1788556777_STALLED_CAR.jpg
2026-09-04 21:19:40,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,15.4,CLOSE,incident_1788556780_STALLED_CAR.jpg
2026-09-04 21:19:43,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,17.3,CLOSE,incident_1788556783_STALLED_CAR.jpg
2026-09-04 21:19:51,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556791_STALLED_CAR.jpg
2026-09-04 21:19:54,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.27,CLOSE,incident_1788556794_STALLED_CAR.jpg
2026-09-04 21:19:57,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.17,CLOSE,incident_1788556797_STALLED_CAR.jpg
2026-09-04 21:20:00,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.97,CLOSE,incident_1788556800_STALLED_CAR.jpg
2026-09-04 21:20:06,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556806_STALLED_CAR.jpg
2026-09-04 21:20:13,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556813_STALLED_CAR.jpg
2026-09-04 21:20:20,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556820_STALLED_CAR.jpg
2026-09-04 21:20:23,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.27,CLOSE,incident_1788556823_STALLED_CAR.jpg
2026-09-04 21:20:39,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.57,CLOSE,incident_1788556839_STALLED_CAR.jpg
2026-09-04 21:20:42,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.63,CLOSE,incident_1788556842_STALLED_CAR.jpg
2026-09-04 21:20:50,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556850_STALLED_CAR.jpg
2026-09-04 21:20:53,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.57,CLOSE,incident_1788556853_STALLED_CAR.jpg
2026-09-04 21:20:56,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.5,CLOSE,incident_1788556856_STALLED_CAR.jpg
2026-09-04 21:21:01,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556861_STALLED_CAR.jpg
2026-09-04 21:21:06,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556866_STALLED_CAR.jpg
2026-09-04 21:21:09,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.47,CLOSE,incident_1788556869_STALLED_CAR.jpg
2026-09-04 21:21:12,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.53,CLOSE,incident_1788556872_STALLED_CAR.jpg
2026-09-04 21:21:15,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.63,CLOSE,incident_1788556875_STALLED_CAR.jpg
2026-09-04 21:21:18,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.57,CLOSE,incident_1788556878_STALLED_CAR.jpg
2026-09-04 21:21:21,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.9,CLOSE,incident_1788556881_STALLED_CAR.jpg
2026-09-04 21:21:24,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,11.5,CLOSE,incident_1788556884_STALLED_CAR.jpg
2026-09-04 21:21:32,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556892_STALLED_CAR.jpg
2026-09-04 21:21:35,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.87,CLOSE,incident_1788556895_STALLED_CAR.jpg
2026-09-04 21:21:39,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.63,CLOSE,incident_1788556899_STALLED_CAR.jpg
2026-09-04 21:21:42,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.73,CLOSE,incident_1788556902_STALLED_CAR.jpg
2026-09-04 21:21:47,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556907_STALLED_CAR.jpg
2026-09-04 21:21:50,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.2,CLOSE,incident_1788556910_STALLED_CAR.jpg
2026-09-04 21:21:53,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.07,CLOSE,incident_1788556913_STALLED_CAR.jpg
2026-09-04 21:21:58,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556918_STALLED_CAR.jpg
2026-09-04 21:22:01,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.47,CLOSE,incident_1788556921_STALLED_CAR.jpg
2026-09-04 21:22:04,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.5,CLOSE,incident_1788556924_STALLED_CAR.jpg
2026-09-04 21:22:07,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.47,CLOSE,incident_1788556927_STALLED_CAR.jpg
2026-09-04 21:22:10,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,10.43,CLOSE,incident_1788556930_STALLED_CAR.jpg
2026-09-04 21:22:13,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,12.5,CLOSE,incident_1788556933_STALLED_CAR.jpg
2026-09-04 21:22:29,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.53,CLOSE,incident_1788556949_STALLED_CAR.jpg
2026-09-04 21:22:38,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.57,CLOSE,incident_1788556958_STALLED_CAR.jpg
2026-09-04 21:22:41,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.73,CLOSE,incident_1788556961_STALLED_CAR.jpg
2026-09-04 21:22:45,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.87,CLOSE,incident_1788556965_STALLED_CAR.jpg
2026-09-04 21:22:54,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556974_STALLED_CAR.jpg
2026-09-04 21:22:58,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.63,CLOSE,incident_1788556978_STALLED_CAR.jpg
2026-09-04 21:23:02,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788556982_STALLED_CAR.jpg
2026-09-04 21:23:07,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.87,CLOSE,incident_1788556987_STALLED_CAR.jpg
2026-09-04 21:23:11,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.23,CLOSE,incident_1788556991_STALLED_CAR.jpg
2026-09-04 21:23:15,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.03,CLOSE,incident_1788556995_STALLED_CAR.jpg
2026-09-04 21:23:18,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.57,CLOSE,incident_1788556998_STALLED_CAR.jpg
2026-09-04 21:23:30,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.6,FAR,incident_1788557010_STALLED_CAR.jpg
2026-09-04 21:23:33,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.73,FAR,incident_1788557013_STALLED_CAR.jpg
2026-09-04 21:23:36,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.9,FAR,incident_1788557016_STALLED_CAR.jpg
2026-09-04 21:23:39,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.53,FAR,incident_1788557019_STALLED_CAR.jpg
2026-09-04 21:23:47,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788557027_STALLED_CAR.jpg
2026-09-04 21:23:52,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.57,CLOSE,incident_1788557032_STALLED_CAR.jpg
2026-09-04 21:24:00,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788557040_STALLED_CAR.jpg
2026-09-04 21:24:05,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.53,CLOSE,incident_1788557045_STALLED_CAR.jpg
2026-09-04 21:24:20,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788557060_STALLED_CAR.jpg
2026-09-04 21:24:24,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.57,CLOSE,incident_1788557064_STALLED_CAR.jpg
2026-09-04 21:24:28,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.67,CLOSE,incident_1788557068_STALLED_CAR.jpg
2026-09-04 21:24:31,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.8,CLOSE,incident_1788557071_STALLED_CAR.jpg
2026-09-04 21:24:34,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.93,CLOSE,incident_1788557074_STALLED_CAR.jpg
2026-09-04 21:24:39,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.03,CLOSE,incident_1788557079_STALLED_CAR.jpg
2026-09-04 21:24:42,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.13,CLOSE,incident_1788557082_STALLED_CAR.jpg
2026-09-04 21:24:45,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.27,CLOSE,incident_1788557085_STALLED_CAR.jpg
2026-09-04 21:24:49,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.43,CLOSE,incident_1788557089_STALLED_CAR.jpg
2026-09-04 21:24:55,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.97,CLOSE,incident_1788557095_STALLED_CAR.jpg
2026-09-04 21:25:01,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788557101_STALLED_CAR.jpg
2026-09-04 21:25:05,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.6,CLOSE,incident_1788557105_STALLED_CAR.jpg
2026-09-04 21:25:09,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.73,CLOSE,incident_1788557109_STALLED_CAR.jpg
2026-09-04 21:25:13,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.87,CLOSE,incident_1788557113_STALLED_CAR.jpg
2026-09-04 21:25:17,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.0,CLOSE,incident_1788557117_STALLED_CAR.jpg
2026-09-04 21:25:22,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.13,CLOSE,incident_1788557122_STALLED_CAR.jpg
2026-09-04 21:25:26,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.23,CLOSE,incident_1788557126_STALLED_CAR.jpg
2026-09-04 21:25:30,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.33,CLOSE,incident_1788557130_STALLED_CAR.jpg
2026-09-04 21:25:34,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.4,CLOSE,incident_1788557134_STALLED_CAR.jpg
2026-09-04 21:25:37,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.4,FAR,incident_1788557137_STALLED_CAR.jpg
2026-09-04 21:25:41,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.6,CLOSE,incident_1788557141_STALLED_CAR.jpg
2026-09-04 21:25:45,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.6,FAR,incident_1788557145_STALLED_CAR.jpg
2026-09-04 21:25:48,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.23,FAR,incident_1788557148_STALLED_CAR.jpg
2026-09-04 21:25:52,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.37,FAR,incident_1788557152_STALLED_CAR.jpg
2026-09-04 21:25:55,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.5,FAR,incident_1788557155_STALLED_CAR.jpg
2026-09-04 21:25:59,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.6,FAR,incident_1788557159_STALLED_CAR.jpg
2026-09-04 21:26:02,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.7,FAR,incident_1788557162_STALLED_CAR.jpg
2026-09-04 21:26:05,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.77,FAR,incident_1788557165_STALLED_CAR.jpg
2026-09-04 21:26:08,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.87,FAR,incident_1788557168_STALLED_CAR.jpg
2026-09-04 21:26:12,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.97,FAR,incident_1788557172_STALLED_CAR.jpg
2026-09-04 21:26:16,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.1,FAR,incident_1788557176_STALLED_CAR.jpg
2026-09-04 21:26:19,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.23,FAR,incident_1788557179_STALLED_CAR.jpg
2026-09-04 21:26:22,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.37,FAR,incident_1788557182_STALLED_CAR.jpg
2026-09-04 21:26:25,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.5,FAR,incident_1788557185_STALLED_CAR.jpg
2026-09-04 21:26:31,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.63,FAR,incident_1788557191_STALLED_CAR.jpg
2026-09-04 21:26:34,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.7,FAR,incident_1788557194_STALLED_CAR.jpg
2026-09-04 21:26:37,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.77,FAR,incident_1788557197_STALLED_CAR.jpg
2026-09-04 21:26:41,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.9,FAR,incident_1788557201_STALLED_CAR.jpg
2026-09-04 21:26:44,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,5.97,FAR,incident_1788557204_STALLED_CAR.jpg
2026-09-04 21:26:48,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.1,FAR,incident_1788557208_STALLED_CAR.jpg
2026-09-04 21:26:51,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.23,FAR,incident_1788557211_STALLED_CAR.jpg
2026-09-04 21:26:54,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.3,FAR,incident_1788557214_STALLED_CAR.jpg
2026-09-04 21:27:00,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.37,FAR,incident_1788557220_STALLED_CAR.jpg
2026-09-04 21:27:04,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.43,FAR,incident_1788557224_STALLED_CAR.jpg
2026-09-04 21:27:26,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.5,FAR,incident_1788557246_STALLED_CAR.jpg
2026-09-04 21:27:29,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.6,FAR,incident_1788557249_STALLED_CAR.jpg
2026-09-04 21:27:33,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.67,FAR,incident_1788557253_STALLED_CAR.jpg
2026-09-04 21:27:40,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.7,FAR,incident_1788557260_STALLED_CAR.jpg
2026-09-04 21:27:43,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.8,FAR,incident_1788557263_STALLED_CAR.jpg
2026-09-04 21:27:46,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,6.93,FAR,incident_1788557266_STALLED_CAR.jpg
2026-09-04 21:27:50,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.0,FAR,incident_1788557270_STALLED_CAR.jpg
2026-09-04 21:27:55,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.1,FAR,incident_1788557275_STALLED_CAR.jpg
2026-09-04 21:27:59,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.17,FAR,incident_1788557279_STALLED_CAR.jpg
2026-09-04 21:28:03,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.23,FAR,incident_1788557283_STALLED_CAR.jpg
2026-09-04 21:28:13,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.3,FAR,incident_1788557293_STALLED_CAR.jpg
2026-09-04 21:28:16,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.43,FAR,incident_1788557296_STALLED_CAR.jpg
2026-09-04 21:28:20,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.5,FAR,incident_1788557300_STALLED_CAR.jpg
2026-09-04 21:28:24,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.63,FAR,incident_1788557304_STALLED_CAR.jpg
2026-09-04 21:28:27,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.77,FAR,incident_1788557307_STALLED_CAR.jpg
2026-09-04 21:28:33,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.8,FAR,incident_1788557313_STALLED_CAR.jpg
2026-09-04 21:28:36,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,7.93,FAR,incident_1788557316_STALLED_CAR.jpg
2026-09-04 21:28:40,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.1,FAR,incident_1788557320_STALLED_CAR.jpg
2026-09-04 21:28:44,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.27,FAR,incident_1788557324_STALLED_CAR.jpg
2026-09-04 21:28:47,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.37,FAR,incident_1788557327_STALLED_CAR.jpg
2026-09-04 21:28:51,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.47,FAR,incident_1788557331_STALLED_CAR.jpg
2026-09-04 21:28:54,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.5,FAR,incident_1788557334_STALLED_CAR.jpg
2026-09-04 21:29:10,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.57,FAR,incident_1788557350_STALLED_CAR.jpg
2026-09-04 21:29:17,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.6,FAR,incident_1788557357_STALLED_CAR.jpg
2026-09-04 21:29:32,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.63,FAR,incident_1788557372_STALLED_CAR.jpg
2026-09-04 21:29:36,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.73,FAR,incident_1788557376_STALLED_CAR.jpg
2026-09-04 21:29:40,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.87,FAR,incident_1788557380_STALLED_CAR.jpg
2026-09-04 21:29:43,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,8.93,FAR,incident_1788557383_STALLED_CAR.jpg
2026-09-04 21:29:48,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.0,FAR,incident_1788557388_STALLED_CAR.jpg
2026-09-04 21:29:52,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.13,FAR,incident_1788557392_STALLED_CAR.jpg
2026-09-04 21:29:55,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.3,FAR,incident_1788557395_STALLED_CAR.jpg
2026-09-04 21:29:59,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.47,FAR,incident_1788557399_STALLED_CAR.jpg
2026-09-04 21:30:02,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.63,FAR,incident_1788557402_STALLED_CAR.jpg
2026-09-04 21:30:06,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.8,FAR,incident_1788557406_STALLED_CAR.jpg
2026-09-04 21:30:09,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,9.9,FAR,incident_1788557409_STALLED_CAR.jpg
2026-09-04 21:30:23,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788557423_STALLED_CAR.jpg
2026-09-04 21:30:26,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.63,CLOSE,incident_1788557426_STALLED_CAR.jpg
2026-09-04 21:30:30,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.73,CLOSE,incident_1788557430_STALLED_CAR.jpg
2026-09-04 21:30:34,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.9,CLOSE,incident_1788557434_STALLED_CAR.jpg
2026-09-04 21:30:38,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.03,CLOSE,incident_1788557438_STALLED_CAR.jpg
2026-09-04 21:30:47,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.37,FAR,incident_1788557447_STALLED_CAR.jpg
2026-09-04 21:30:51,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.73,CLOSE,incident_1788557451_STALLED_CAR.jpg
2026-09-04 21:30:55,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.57,CLOSE,incident_1788557455_STALLED_CAR.jpg
2026-09-04 21:31:00,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.5,CLOSE,incident_1788557460_STALLED_CAR.jpg
2026-09-04 21:31:04,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.63,CLOSE,incident_1788557464_STALLED_CAR.jpg
2026-09-04 21:31:08,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.8,CLOSE,incident_1788557468_STALLED_CAR.jpg
2026-09-04 21:31:11,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.23,CLOSE,incident_1788557471_STALLED_CAR.jpg
2026-09-04 21:31:17,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.53,CLOSE,incident_1788557477_STALLED_CAR.jpg
2026-09-04 21:31:23,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.53,FAR,incident_1788557483_STALLED_CAR.jpg
2026-09-04 21:31:27,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.67,FAR,incident_1788557487_STALLED_CAR.jpg
2026-09-04 21:31:30,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.8,FAR,incident_1788557490_STALLED_CAR.jpg
2026-09-04 21:31:33,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.87,FAR,incident_1788557493_STALLED_CAR.jpg
2026-09-04 21:31:36,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,2.93,FAR,incident_1788557496_STALLED_CAR.jpg
2026-09-04 21:31:40,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.07,CLOSE,incident_1788557500_STALLED_CAR.jpg
2026-09-04 21:31:43,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.53,FAR,incident_1788557503_STALLED_CAR.jpg
2026-09-04 21:31:47,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.63,FAR,incident_1788557507_STALLED_CAR.jpg
2026-09-04 21:31:53,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.77,FAR,incident_1788557513_STALLED_CAR.jpg
2026-09-04 21:31:56,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,3.83,FAR,incident_1788557516_STALLED_CAR.jpg
2026-09-04 21:32:00,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.0,FAR,incident_1788557520_STALLED_CAR.jpg
2026-09-04 21:32:03,ESP32-CAM-01,DANGER,STALLED CAR,LANE_1,4.1,FAR,incident_1788557523_STALLED_CAR.jpg
